Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,2337,96.733
2,0.000,0.000,4.900E-324,0,0,0,7226,299.099
3,0.000,0.000,4.900E-324,0,0,0,2111,87.379
4,63.405,233.237,1848.000,0,0,0,2677,110.807
5,64.823,124.689,729.000,0,0,0,4857,201.041
6,43.467,89.878,548.000,0,0,0,1324,54.803
7,0.000,0.000,4.900E-324,0,0,0,5554,229.892
8,0.000,0.000,4.900E-324,0,0,0,2770,114.656
9,0.000,0.000,4.900E-324,0,0,0,3495,144.665
10,0.000,0.000,4.900E-324,0,0,0,4880,201.994
11,0.000,0.000,4.900E-324,0,0,0,3807,157.580
12,0.000,0.000,4.900E-324,0,0,0,3950,163.499
13,0.000,0.000,4.900E-324,0,0,0,2673,110.641
14,0.000,0.000,4.900E-324,0,0,0,2995,123.969
15,0.000,0.000,4.900E-324,0,0,0,7113,294.422
16,0.000,0.000,4.900E-324,0,0,0,6209,257.004
17,0.000,0.000,4.900E-324,0,0,0,4257,176.206
18,0.000,0.000,4.900E-324,0,0,0,2959,122.479
19,0.000,0.000,4.900E-324,0,0,0,11517,476.713
20,0.000,0.000,4.900E-324,0,0,0,6963,288.213
21,0.000,0.000,4.900E-324,0,0,0,5060,209.444
22,0.000,0.000,4.900E-324,0,0,0,5228,216.398
23,210.567,389.791,1965.000,0,0,0,1282,53.065
24,0.000,0.000,4.900E-324,0,0,0,8427,348.811
25,0.000,0.000,4.900E-324,0,0,0,2796,115.732
26,0.000,0.000,4.900E-324,0,0,0,6359,263.212
27,0.000,0.000,4.900E-324,0,0,0,3786,156.711
28,0.000,0.000,4.900E-324,0,0,0,1964,81.294
29,0.000,0.000,4.900E-324,0,0,0,2577,106.667
30,0.000,0.000,4.900E-324,0,0,0,971,40.192
31,0.000,0.000,4.900E-324,0,0,0,2542,105.219
32,0.000,0.000,4.900E-324,0,0,0,2538,105.053
33,0.000,0.000,4.900E-324,0,0,0,2834,117.305
34,0.000,0.000,4.900E-324,0,0,0,6154,254.727
35,0.000,0.000,4.900E-324,0,0,0,6874,284.529
36,0.000,0.000,4.900E-324,0,0,0,2821,116.767
37,304.157,643.776,3299.000,0,0,0,3236,133.945
38,0.000,0.000,4.900E-324,0,0,0,2595,107.413
39,33.508,81.937,787.000,0,0,0,5805,240.281
40,0.000,0.000,4.900E-324,0,0,0,3611,149.467
41,0.000,0.000,4.900E-324,0,0,0,3532,146.197
42,17.329,47.794,385.000,0,0,0,1227,50.788
43,0.000,0.000,4.900E-324,0,0,0,7197,297.899
44,0.000,0.000,4.900E-324,0,0,0,7862,325.425
45,0.000,0.000,4.900E-324,0,0,0,74,3.063
46,0.000,0.000,4.900E-324,0,0,0,13797,571.087
47,0.000,0.000,4.900E-324,0,0,0,5425,224.552
48,9.786,66.763,2286.000,0,0,0,5090,210.686
49,17.791,54.654,455.000,0,0,0,4549,188.293
50,0.000,0.000,4.900E-324,0,0,0,3428,141.892
51,0.000,0.000,4.900E-324,0,0,0,6473,267.931
52,0.000,0.000,4.900E-324,0,0,0,6032,249.677
53,0.000,0.000,4.900E-324,0,0,0,4983,206.257
54,0.000,0.000,4.900E-324,0,0,0,11829,489.627
55,0.000,0.000,4.900E-324,0,0,0,4189,173.392
56,0.000,0.000,4.900E-324,0,0,0,4958,205.222
57,0.000,0.000,4.900E-324,0,0,0,3992,165.237
58,0.000,0.000,4.900E-324,0,0,0,2994,123.928
59,122.493,168.790,997.000,0,0,0,7153,296.078
60,57.861,177.890,3027.000,0,0,0,9752,403.656
61,0.000,0.000,4.900E-324,0,0,0,13590,562.519
62,51.515,111.994,763.000,0,0,0,7242,299.762
63,0.000,0.000,4.900E-324,0,0,0,3245,134.317
64,0.000,0.000,4.900E-324,0,0,0,7112,294.381
65,205.346,300.541,1444.000,0,0,0,3477,143.920
66,0.000,0.000,4.900E-324,0,0,0,5576,230.802
67,0.000,0.000,4.900E-324,0,0,0,9526,394.301
68,0.000,0.000,4.900E-324,0,0,0,2795,115.691
69,5.116,29.755,359.000,0,0,0,2553,105.674
70,0.000,0.000,4.900E-324,0,0,0,8160,337.760
71,0.000,0.000,4.900E-324,0,0,0,6608,273.519
72,0.000,0.000,4.900E-324,0,0,0,3126,129.392
73,0.000,0.000,4.900E-324,0,0,0,5050,209.030
74,12.397,42.272,339.000,0,0,0,5250,217.309
75,31.642,95.861,763.000,0,0,0,2711,112.214
76,0.204,10.778,570.000,0,0,0,2796,115.732
77,63.636,155.203,855.000,0,0,0,2183,90.359
78,19.301,41.421,262.000,0,0,0,5327,220.496
79,103.665,327.951,4095.000,0,0,0,4635,191.852
80,67.670,119.916,747.000,0,0,0,4010,165.982
81,37.331,83.004,515.000,0,0,0,6805,281.673
82,258.486,361.475,2138.000,0,0,0,9693,401.214
83,54.215,131.953,1293.000,0,0,0,5700,235.935
84,14.212,49.759,347.000,0,0,0,6021,249.222
85,64.287,152.823,607.000,0,0,0,519,21.483
86,112.951,178.654,1511.000,0,0,0,3988,165.072
87,0.000,0.000,4.900E-324,0,0,0,3606,149.260
88,0.000,0.000,4.900E-324,0,0,0,2522,104.391
89,369.891,426.828,2383.000,0,0,0,3646,150.916
90,62.277,137.004,763.000,0,0,0,2541,105.177
91,0.000,0.000,4.900E-324,0,0,0,5883,243.510
92,289.953,393.384,1958.000,0,0,0,2801,115.939
93,280.228,317.413,1582.000,0,131,0,5015,207.581
94,87.617,211.307,3057.000,0,0,0,6900,285.606
95,0.000,0.000,4.900E-324,0,0,0,2530,104.722
96,47.384,105.072,666.000,0,0,0,3080,127.488
97,79.775,135.785,1102.000,0,0,0,2441,101.038
98,0.000,0.000,4.900E-324,0,0,0,6620,274.016
99,112.510,178.720,2070.000,0,0,0,10393,430.188
100,86.153,129.080,896.000,0,0,0,16184,669.890
101,0.000,0.000,4.900E-324,0,0,0,6739,278.941
102,0.000,0.000,4.900E-324,0,0,0,3328,137.753
