Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,2337,96.733
2,0.000,0.000,4.900E-324,0,0,0,7226,299.099
3,0.000,0.000,4.900E-324,0,0,0,2111,87.379
4,62.295,220.516,1295.000,0,0,0,2677,110.807
5,109.903,182.206,889.000,0,0,0,4857,201.041
6,0.255,9.258,337.000,0,0,0,1324,54.803
7,0.000,0.000,4.900E-324,0,0,0,5554,229.892
8,0.000,0.000,4.900E-324,0,0,0,2770,114.656
9,0.000,0.000,4.900E-324,0,0,0,3495,144.665
10,0.000,0.000,4.900E-324,0,0,0,4880,201.994
11,0.000,0.000,4.900E-324,0,0,0,3807,157.580
12,0.000,0.000,4.900E-324,0,0,0,3950,163.499
13,0.000,0.000,4.900E-324,0,0,0,2673,110.641
14,0.000,0.000,4.900E-324,0,0,0,2995,123.969
15,9.820,48.610,543.000,0,0,0,7113,294.422
16,0.000,0.000,4.900E-324,0,0,0,6209,257.004
17,0.000,0.000,4.900E-324,0,0,0,4257,176.206
18,0.000,0.000,4.900E-324,0,0,0,2959,122.479
19,0.000,0.000,4.900E-324,0,0,0,11517,476.713
20,21.175,148.739,3264.000,0,0,0,6963,288.213
21,0.000,0.000,4.900E-324,0,0,0,5060,209.444
22,0.000,0.000,4.900E-324,0,0,0,5228,216.398
23,14.344,87.621,888.000,0,0,0,1282,53.065
24,0.000,0.000,4.900E-324,0,0,0,8427,348.811
25,0.000,0.000,4.900E-324,0,0,0,2796,115.732
26,0.000,0.000,4.900E-324,0,0,0,6359,263.212
27,0.000,0.000,4.900E-324,0,0,0,3786,156.711
28,0.000,0.000,4.900E-324,0,0,0,1964,81.294
29,0.000,0.000,4.900E-324,0,0,0,2577,106.667
30,0.000,0.000,4.900E-324,0,0,0,971,40.192
31,0.000,0.000,4.900E-324,0,0,0,2542,105.219
32,0.000,0.000,4.900E-324,0,0,0,2538,105.053
33,0.000,0.000,4.900E-324,0,0,0,2834,117.305
34,0.000,0.000,4.900E-324,0,0,0,6154,254.727
35,0.000,0.000,4.900E-324,0,0,0,6874,284.529
36,0.000,0.000,4.900E-324,0,0,0,2821,116.767
37,230.186,507.052,2682.000,0,0,0,3236,133.945
38,0.000,0.000,4.900E-324,0,0,0,2595,107.413
39,98.967,169.208,1216.000,0,0,0,5805,240.281
40,0.000,0.000,4.900E-324,0,0,0,3611,149.467
41,0.000,0.000,4.900E-324,0,0,0,3532,146.197
42,3.426,24.993,318.000,0,0,0,1227,50.788
43,0.000,0.000,4.900E-324,0,0,0,7197,297.899
44,7.766,49.671,699.000,0,0,0,7862,325.425
45,0.000,0.000,4.900E-324,0,0,0,74,3.063
46,0.000,0.000,4.900E-324,0,0,0,13797,571.087
47,47.023,172.543,1882.000,0,0,0,5425,224.552
48,114.127,198.185,1981.000,0,0,0,5090,210.686
49,266.266,308.305,2452.000,0,214,0,4549,188.293
50,0.000,0.000,4.900E-324,0,0,0,3428,141.892
51,0.000,0.000,4.900E-324,0,0,0,6473,267.931
52,0.000,0.000,4.900E-324,0,0,0,6032,249.677
53,0.000,0.000,4.900E-324,0,0,0,4983,206.257
54,73.453,159.336,1114.000,0,0,0,11829,489.627
55,0.000,0.000,4.900E-324,0,0,0,4189,173.392
56,0.000,0.000,4.900E-324,0,0,0,4958,205.222
57,28.340,112.054,1438.000,0,0,0,3992,165.237
58,0.000,0.000,4.900E-324,0,0,0,2994,123.928
59,264.567,289.307,1203.000,0,124,0,7153,296.078
60,265.870,381.993,3995.000,0,0,0,9752,403.656
61,0.000,0.000,4.900E-324,0,0,0,13590,562.519
62,149.186,211.266,1269.000,0,0,0,7242,299.762
63,2.713,17.149,195.000,0,0,0,3245,134.317
64,16.069,72.417,714.000,0,0,0,7112,294.381
65,245.783,334.808,1247.000,0,0,0,3477,143.920
66,0.000,0.000,4.900E-324,0,0,0,5576,230.802
67,224.138,368.959,2468.000,0,0,0,9526,394.301
68,0.000,0.000,4.900E-324,0,0,0,2795,115.691
69,117.255,226.094,1883.000,0,0,0,2553,105.674
70,0.000,0.000,4.900E-324,0,0,0,8160,337.760
71,45.714,169.088,1559.000,0,0,0,6608,273.519
72,0.000,0.000,4.900E-324,0,0,0,3126,129.392
73,35.472,98.934,1036.000,0,0,0,5050,209.030
74,138.054,215.565,1989.000,0,0,0,5250,217.309
75,206.376,346.424,2623.000,0,0,0,2711,112.214
76,68.376,194.602,1230.000,0,0,0,2796,115.732
77,198.460,324.034,1459.000,0,0,0,2183,90.359
78,76.712,96.462,513.000,0,0,0,5327,220.496
79,295.173,437.064,4095.000,0,0,0,4635,191.852
80,183.472,238.686,1280.000,0,0,0,4010,165.982
81,177.759,227.616,1053.000,0,0,0,6805,281.673
82,330.813,361.015,1872.000,0,234,0,9693,401.214
83,333.988,429.276,2587.000,0,0,0,5700,235.935
84,127.030,190.314,1123.000,0,0,0,6021,249.222
85,15.422,79.902,608.000,0,0,0,519,21.483
86,181.340,247.712,1300.000,0,0,0,3988,165.072
87,9.865,47.280,441.000,0,0,0,3606,149.260
88,0.000,0.000,4.900E-324,0,0,0,2522,104.391
89,363.655,441.010,1908.000,0,0,0,3646,150.916
90,249.798,361.916,2514.000,0,0,0,2541,105.177
91,67.560,138.652,1158.000,0,0,0,5883,243.510
92,378.723,484.281,1810.000,0,0,0,2801,115.939
93,513.122,532.516,2116.000,0,500,0,5015,207.581
94,424.213,596.046,4095.000,0,0,0,6900,285.606
95,56.488,139.637,879.000,0,0,0,2530,104.722
96,272.694,360.925,2105.000,0,0,0,3080,127.488
97,144.156,215.696,992.000,0,0,0,2441,101.038
98,48.043,88.564,632.000,0,0,0,6620,274.016
99,496.261,524.070,4095.000,0,473,0,10393,430.188
100,356.460,359.225,2530.000,0,350,0,16184,669.890
101,26.827,71.242,418.000,0,0,0,6739,278.941
102,149.767,285.884,2244.000,0,0,0,3328,137.753
103,181.937,261.397,1589.000,0,0,0,2843,117.678
