Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,290,12.004
2,0.000,0.000,4.900E-324,0,0,0,4132,171.032
3,95.213,190.903,842.000,0,0,0,6193,256.341
4,0.000,0.000,4.900E-324,0,0,0,2925,121.072
5,108.952,153.991,792.000,0,0,0,4070,168.466
6,71.661,133.826,699.000,0,0,0,6518,269.794
7,205.579,240.976,1055.000,0,0,0,5903,244.338
8,25.854,126.653,1079.000,0,0,0,541,22.393
9,156.381,226.274,992.000,0,0,0,4826,199.758
10,435.807,404.940,2214.000,0,577,0,10383,429.774
11,0.000,0.000,4.900E-324,0,0,0,93,3.849
12,70.894,79.113,376.000,0,49,0,7642,316.319
13,151.721,198.426,854.000,0,0,0,4766,197.275
14,242.658,219.656,1365.000,0,306,0,11870,491.324
15,224.249,262.083,1100.000,0,0,0,4843,200.462
16,153.505,164.810,939.000,0,144,0,8453,349.888
17,359.951,453.059,1833.000,0,0,0,4454,184.360
18,0.000,0.000,4.900E-324,0,0,0,3401,140.775
19,233.019,289.914,1288.000,0,0,0,12609,521.913
20,148.543,253.192,1552.000,0,0,0,5808,240.405
21,445.190,478.361,2082.000,0,0,0,5609,232.168
22,220.879,335.626,1306.000,0,0,0,4339,179.600
23,296.523,293.707,1423.000,0,340,0,7988,330.640
24,0.000,0.000,4.900E-324,0,0,0,998,41.309
25,220.992,223.274,1058.000,0,237,0,6831,282.750
26,280.754,306.608,1274.000,0,0,0,5721,236.804
27,100.441,125.319,588.000,0,0,0,14515,600.807
28,0.000,0.000,4.900E-324,0,0,0,6823,282.418
29,0.806,12.738,275.000,0,0,0,2593,107.330
30,92.562,131.832,899.000,0,0,0,5038,208.533
31,0.000,0.000,4.900E-324,0,0,0,1163,48.139
32,303.965,302.336,1500.000,0,353,0,4559,188.707
33,314.981,308.690,1794.000,0,371,0,4888,202.325
34,24.194,77.180,460.000,0,0,0,5300,219.378
35,88.838,159.350,910.000,0,0,0,14708,608.795
36,0.000,0.000,4.900E-324,0,0,0,3027,125.294
37,130.365,181.431,939.000,0,0,0,5741,237.632
38,7.796,48.406,426.000,0,0,0,515,21.317
39,294.807,378.295,1892.000,0,0,0,9932,411.106
40,212.374,245.403,1002.000,0,0,0,5621,232.665
41,0.000,0.000,4.900E-324,0,0,0,5076,210.106
42,0.000,0.000,4.900E-324,0,0,0,5523,228.609
