Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,290,12.004
2,60.047,114.664,576.000,0,0,0,4132,171.032
3,262.829,313.766,1100.000,0,0,0,6193,256.341
4,0.000,0.000,4.900E-324,0,0,0,2925,121.072
5,0.000,0.000,4.900E-324,0,0,0,4070,168.466
6,137.577,180.019,829.000,0,0,0,6518,269.794
7,37.103,109.247,695.000,0,0,0,5903,244.338
8,0.000,0.000,4.900E-324,0,0,0,541,22.393
9,193.516,241.568,1083.000,0,0,0,4826,199.758
10,352.368,369.238,1378.000,0,323,0,10383,429.774
11,0.000,0.000,4.900E-324,0,0,0,93,3.849
12,3.645,19.091,230.000,0,0,0,7642,316.319
13,0.000,0.000,4.900E-324,0,0,0,4766,197.275
14,172.967,210.881,1342.000,0,0,0,11870,491.324
15,45.558,103.261,526.000,0,0,0,4843,200.462
16,190.822,191.500,977.000,0,213,0,8453,349.888
17,393.735,488.362,2007.000,0,0,0,4454,184.360
18,0.000,0.000,4.900E-324,0,0,0,3401,140.775
19,459.759,384.618,1474.000,0,611,0,12609,521.913
20,21.148,130.738,1271.000,0,0,0,5808,240.405
21,325.007,450.945,1938.000,0,0,0,5609,232.168
22,303.861,414.848,1735.000,0,0,0,4339,179.600
23,171.796,236.425,1343.000,0,0,0,7988,330.640
24,0.000,0.000,4.900E-324,0,0,0,998,41.309
25,136.575,187.380,940.000,0,0,0,6831,282.750
26,256.746,326.214,1337.000,0,0,0,5721,236.804
27,139.758,136.517,600.000,0,169,0,14515,600.807
28,0.000,0.000,4.900E-324,0,0,0,6823,282.418
29,27.642,75.634,382.000,0,0,0,2593,107.330
30,100.670,136.698,1435.000,0,0,0,5038,208.533
31,0.000,0.000,4.900E-324,0,0,0,1163,48.139
32,276.060,303.143,1505.000,0,261,0,4559,188.707
33,294.575,302.658,1568.000,0,343,0,4888,202.325
34,126.714,165.085,799.000,0,0,0,5300,219.378
35,244.438,224.490,1456.000,0,292,0,14708,608.795
36,0.000,0.000,4.900E-324,0,0,0,3027,125.294
37,204.477,229.218,1101.000,0,0,0,5741,237.632
38,0.000,0.000,4.900E-324,0,0,0,515,21.317
39,408.303,441.439,2353.000,0,255,0,9932,411.106
40,100.755,180.800,937.000,0,0,0,5621,232.665
41,0.000,0.000,4.900E-324,0,0,0,5076,210.106
42,0.000,0.000,4.900E-324,0,0,0,5523,228.609
43,247.516,301.810,981.000,0,0,0,4669,193.260
44,0.000,0.000,4.900E-324,0,0,0,2431,100.624
45,184.605,325.648,1223.000,0,0,0,5998,248.270
46,392.244,421.224,1810.000,0,0,0,6339,262.385
47,374.085,503.554,2058.000,0,0,0,6453,267.103
48,251.361,258.780,1108.000,0,279,0,5292,219.047
49,257.785,267.496,1031.000,0,258,0,6232,257.956
50,0.000,0.000,4.900E-324,0,0,0,2669,110.476
51,0.000,0.000,4.900E-324,0,0,0,1173,48.553
52,58.351,163.551,994.000,0,0,0,10235,423.648
53,216.178,204.530,902.000,0,263,0,10242,423.938
54,0.000,0.000,4.900E-324,0,0,0,6830,282.708
55,251.969,261.808,1073.000,0,270,0,9013,373.067
56,0.000,0.000,4.900E-324,0,0,0,2568,106.295
57,208.406,284.282,997.000,0,0,0,4557,188.624
58,0.000,0.000,4.900E-324,0,0,0,2365,97.892
59,0.000,0.000,4.900E-324,0,0,0,5229,216.439
60,44.345,112.192,478.000,0,0,0,3379,139.864
61,0.000,0.000,4.900E-324,0,0,0,1560,64.572
62,513.414,487.967,1679.000,0,709,0,11502,476.092
63,0.000,0.000,4.900E-324,0,0,0,1787,73.968
64,0.000,0.000,4.900E-324,0,0,0,3494,144.624
65,296.038,408.851,1541.000,0,0,0,4599,190.362
66,209.265,291.093,1207.000,0,0,0,4119,170.494
67,53.618,263.401,2000.000,0,0,0,1929,79.845
68,0.000,0.000,4.900E-324,0,0,0,4415,182.746
69,0.000,0.000,4.900E-324,0,0,0,2157,89.283
70,174.268,313.584,1557.000,0,0,0,4288,177.489
71,0.000,0.000,4.900E-324,0,0,0,5286,218.799
72,507.660,446.405,2350.000,0,641,0,11278,466.820
73,5.244,43.756,502.000,0,0,0,5915,244.834
74,211.358,350.329,1663.000,0,0,0,5380,222.690
75,264.284,277.266,1275.000,0,271,0,7191,297.651
76,20.189,86.598,695.000,0,0,0,6114,253.071
77,405.213,634.885,2597.000,0,0,0,4291,177.614
78,36.045,116.742,810.000,0,0,0,3148,130.302
79,438.282,407.895,1559.000,0,563,0,11435,473.319
80,218.427,164.355,899.000,0,254,0,22608,935.793
81,127.021,147.772,674.000,0,0,0,5955,246.490
82,6.483,71.830,1381.000,0,0,0,4120,170.536
83,0.000,0.000,4.900E-324,0,0,0,2166,89.655
84,0.000,0.000,4.900E-324,0,0,0,3023,125.128
85,0.000,0.000,4.900E-324,0,0,0,4209,174.219
86,257.368,337.451,1326.000,0,0,0,5876,243.220
87,0.000,0.000,4.900E-324,0,0,0,5569,230.513
88,12.904,53.599,389.000,0,0,0,3518,145.617
89,72.532,159.790,793.000,0,0,0,3188,131.958
90,121.936,205.415,946.000,0,0,0,5289,218.923
91,342.628,357.630,1567.000,0,368,0,7331,303.446
92,1.756,25.311,567.000,0,0,0,3720,153.979
93,0.000,0.000,4.900E-324,0,0,0,3618,149.757
94,169.168,242.086,1220.000,0,0,0,7157,296.243
95,50.396,144.825,781.000,0,0,0,6064,251.002
96,160.640,217.637,989.000,0,0,0,5465,226.208
97,0.000,0.000,4.900E-324,0,0,0,5747,237.880
98,401.639,368.810,1786.000,0,523,0,5520,228.484
99,206.039,230.195,1010.000,0,0,0,5344,221.199
100,459.898,467.372,2268.000,0,546,0,7275,301.128
101,368.724,344.344,2114.000,0,474,0,5556,229.975
102,2.424,24.702,454.000,0,0,0,10297,426.215
103,137.477,297.032,1228.000,0,0,0,3267,135.228
104,135.435,324.131,1963.000,0,0,0,6794,281.218
105,39.266,182.500,1301.000,0,0,0,2443,101.121
106,8.807,56.196,586.000,0,0,0,5569,230.513
107,0.000,0.000,4.900E-324,0,0,0,4562,188.831
108,120.671,279.768,1805.000,0,0,0,2721,112.628
109,108.371,199.703,1012.000,0,0,0,4430,183.367
110,0.000,0.000,4.900E-324,0,0,0,3842,159.029
111,0.000,0.000,4.900E-324,0,0,0,5481,226.870
112,0.000,0.000,4.900E-324,0,0,0,4620,191.232
113,164.648,184.061,939.000,0,87,0,11834,489.834
114,0.000,0.000,4.900E-324,0,0,0,2460,101.825
115,0.000,0.000,4.900E-324,0,0,0,1213,50.209
116,286.384,269.583,1055.000,0,373,0,5935,245.662
117,0.000,0.000,4.900E-324,0,0,0,2075,85.889
