Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,290,12.004
2,43.657,87.929,455.000,0,0,0,4132,171.032
3,238.539,275.639,1064.000,0,0,0,6193,256.341
4,0.000,0.000,4.900E-324,0,0,0,2925,121.072
5,0.000,0.000,4.900E-324,0,0,0,4070,168.466
6,116.560,158.541,713.000,0,0,0,6518,269.794
7,0.000,0.000,4.900E-324,0,0,0,5903,244.338
8,0.000,0.000,4.900E-324,0,0,0,541,22.393
9,231.769,259.291,1116.000,0,0,0,4826,199.758
10,36.928,122.599,931.000,0,0,0,10383,429.774
11,0.000,0.000,4.900E-324,0,0,0,93,3.849
12,0.000,0.000,4.900E-324,0,0,0,7642,316.319
13,0.000,0.000,4.900E-324,0,0,0,4766,197.275
14,0.000,0.000,4.900E-324,0,0,0,11870,491.324
15,0.000,0.000,4.900E-324,0,0,0,4843,200.462
16,156.757,183.210,995.000,0,0,0,8453,349.888
17,137.458,248.861,923.000,0,0,0,4454,184.360
18,0.000,0.000,4.900E-324,0,0,0,3401,140.775
19,465.675,415.600,1662.000,0,574,0,12609,521.913
20,0.000,0.000,4.900E-324,0,0,0,5808,240.405
21,60.722,206.682,1443.000,0,0,0,5609,232.168
22,146.186,277.840,1251.000,0,0,0,4339,179.600
23,0.769,12.180,274.000,0,0,0,7988,330.640
24,90.960,344.653,2180.000,0,0,0,998,41.309
25,1.850,18.369,305.000,0,0,0,6831,282.750
26,62.906,189.810,1126.000,0,0,0,5721,236.804
27,115.244,114.491,561.000,0,130,0,14515,600.807
28,0.000,0.000,4.900E-324,0,0,0,6823,282.418
29,3.909,25.872,256.000,0,0,0,2593,107.330
30,31.716,80.387,519.000,0,0,0,5038,208.533
31,136.700,239.727,1229.000,0,0,0,1163,48.139
32,108.156,177.044,822.000,0,0,0,4559,188.707
33,115.725,189.768,933.000,0,0,0,4888,202.325
34,87.010,137.060,777.000,0,0,0,5300,219.378
35,235.129,216.276,1728.000,0,264,0,14708,608.795
36,0.000,0.000,4.900E-324,0,0,0,3027,125.294
37,200.164,275.268,1163.000,0,0,0,5741,237.632
38,0.000,0.000,4.900E-324,0,0,0,515,21.317
39,446.258,455.659,2212.000,0,397,0,9932,411.106
40,0.000,0.000,4.900E-324,0,0,0,5621,232.665
41,0.000,0.000,4.900E-324,0,0,0,5076,210.106
42,0.000,0.000,4.900E-324,0,0,0,5523,228.609
43,101.493,192.250,815.000,0,0,0,4669,193.260
44,0.000,0.000,4.900E-324,0,0,0,2431,100.624
45,378.807,346.116,1257.000,0,517,0,5998,248.270
46,510.354,526.925,2336.000,0,614,0,6339,262.385
47,43.490,161.650,1161.000,0,0,0,6453,267.103
48,44.392,104.939,604.000,0,0,0,5292,219.047
49,7.525,46.001,523.000,0,0,0,6232,257.956
50,0.000,0.000,4.900E-324,0,0,0,2669,110.476
51,0.000,0.000,4.900E-324,0,0,0,1173,48.553
52,0.000,0.000,4.900E-324,0,0,0,10235,423.648
53,108.256,151.841,798.000,0,0,0,10242,423.938
54,0.000,0.000,4.900E-324,0,0,0,6830,282.708
55,22.772,79.537,591.000,0,0,0,9013,373.067
56,0.000,0.000,4.900E-324,0,0,0,2568,106.295
57,187.178,258.274,946.000,0,0,0,4557,188.624
58,0.000,0.000,4.900E-324,0,0,0,2365,97.892
59,0.000,0.000,4.900E-324,0,0,0,5229,216.439
60,50.569,102.555,388.000,0,0,0,3379,139.864
61,0.000,0.000,4.900E-324,0,0,0,1560,64.572
62,474.553,449.699,1795.000,0,632,0,11502,476.092
63,0.000,0.000,4.900E-324,0,0,0,1787,73.968
64,0.000,0.000,4.900E-324,0,0,0,3494,144.624
65,260.763,387.520,1391.000,0,0,0,4599,190.362
66,167.469,236.889,854.000,0,0,0,4119,170.494
67,2.163,55.015,1539.000,0,0,0,1929,79.845
68,0.000,0.000,4.900E-324,0,0,0,4415,182.746
69,0.000,0.000,4.900E-324,0,0,0,2157,89.283
70,0.000,0.000,4.900E-324,0,0,0,4288,177.489
71,0.000,0.000,4.900E-324,0,0,0,5286,218.799
72,534.547,507.237,4095.000,0,660,0,11278,466.820
73,0.000,0.000,4.900E-324,0,0,0,5915,244.834
74,12.483,83.851,1057.000,0,0,0,5380,222.690
75,205.669,251.595,1075.000,0,0,0,7191,297.651
76,0.000,0.000,4.900E-324,0,0,0,6114,253.071
77,166.058,453.220,2478.000,0,0,0,4291,177.614
78,0.000,0.000,4.900E-324,0,0,0,3148,130.302
79,5.921,54.114,832.000,0,0,0,11435,473.319
80,182.834,156.093,879.000,0,202,0,22608,935.793
81,41.488,81.725,426.000,0,0,0,5955,246.490
82,30.746,156.605,1676.000,0,0,0,4120,170.536
83,0.000,0.000,4.900E-324,0,0,0,2166,89.655
84,0.000,0.000,4.900E-324,0,0,0,3023,125.128
85,0.000,0.000,4.900E-324,0,0,0,4209,174.219
86,9.520,64.505,779.000,0,0,0,5876,243.220
87,0.000,0.000,4.900E-324,0,0,0,5569,230.513
88,0.000,0.000,4.900E-324,0,0,0,3518,145.617
89,139.976,181.391,673.000,0,0,0,3188,131.958
90,0.000,0.000,4.900E-324,0,0,0,5289,218.923
91,156.284,230.216,1873.000,0,0,0,7331,303.446
92,0.000,0.000,4.900E-324,0,0,0,3720,153.979
93,0.000,0.000,4.900E-324,0,0,0,3618,149.757
94,0.000,0.000,4.900E-324,0,0,0,7157,296.243
95,248.310,250.869,1173.000,0,293,0,6064,251.002
96,0.000,0.000,4.900E-324,0,0,0,5465,226.208
97,0.000,0.000,4.900E-324,0,0,0,5747,237.880
98,146.863,205.114,872.000,0,0,0,5520,228.484
99,166.147,217.647,2871.000,0,0,0,5344,221.199
100,165.445,285.853,2805.000,0,0,0,7275,301.128
101,148.506,210.520,906.000,0,0,0,5556,229.975
102,0.000,0.000,4.900E-324,0,0,0,10297,426.215
103,0.000,0.000,4.900E-324,0,0,0,3267,135.228
104,0.000,0.000,4.900E-324,0,0,0,6794,281.218
105,0.000,0.000,4.900E-324,0,0,0,2443,101.121
106,0.000,0.000,4.900E-324,0,0,0,5569,230.513
107,0.000,0.000,4.900E-324,0,0,0,4562,188.831
108,0.000,0.000,4.900E-324,0,0,0,2721,112.628
109,0.000,0.000,4.900E-324,0,0,0,4430,183.367
110,0.000,0.000,4.900E-324,0,0,0,3842,159.029
111,0.000,0.000,4.900E-324,0,0,0,5481,226.870
112,0.000,0.000,4.900E-324,0,0,0,4620,191.232
113,3.166,31.780,610.000,0,0,0,11834,489.834
114,0.000,0.000,4.900E-324,0,0,0,2460,101.825
115,0.000,0.000,4.900E-324,0,0,0,1213,50.209
116,71.667,151.635,730.000,0,0,0,5935,245.662
117,0.000,0.000,4.900E-324,0,0,0,2075,85.889
