Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,42.951,61.963,375.000,0,0,0,2982,123.431
2,132.369,184.935,1137.000,0,52,0,2320,96.030
3,348.773,723.097,4095.000,0,0,0,4917,203.525
4,0.000,0.000,4.900E-324,0,0,0,1240,51.326
5,0.000,0.000,4.900E-324,0,0,0,6138,254.065
6,0.000,0.000,4.900E-324,0,0,0,1839,76.120
7,13.253,34.269,279.000,0,0,0,7485,309.820
8,25.030,55.402,370.000,0,0,0,6704,277.493
9,0.000,0.000,4.900E-324,0,0,0,335,13.866
10,0.000,0.000,4.900E-324,0,0,0,5576,230.802
11,3.720,19.963,257.000,0,0,0,6810,281.880
12,20.909,42.173,323.000,0,0,0,5556,229.975
13,25.620,55.253,337.000,0,0,0,6089,252.037
14,8.436,27.674,219.000,0,0,0,6542,270.787
15,0.000,0.000,4.900E-324,0,0,0,3742,154.889
16,0.000,0.000,4.900E-324,0,0,0,1547,64.034
17,7.781,18.663,139.000,0,0,0,2966,122.769
18,0.000,0.000,4.900E-324,0,0,0,13312,551.012
19,23.048,34.964,346.000,0,0,0,9405,389.293
20,0.000,0.000,4.900E-324,0,0,0,9299,384.905
21,0.000,0.000,4.900E-324,0,0,0,936,38.743
22,11.187,24.233,175.000,0,0,0,3048,126.163
23,13.098,31.279,187.000,0,0,0,3577,148.060
24,0.000,0.000,4.900E-324,0,0,0,942,38.991
25,0.000,0.000,4.900E-324,0,0,0,152,6.292
26,24.715,40.832,228.000,0,0,0,8167,338.049
27,17.880,34.237,207.000,0,0,0,2427,100.459
28,0.012,0.954,77.000,0,0,0,11903,492.690
29,32.178,48.607,245.000,0,0,0,4270,176.744
30,0.802,7.551,126.000,0,0,0,2962,122.603
31,14.212,30.489,205.000,0,0,0,5290,218.964
32,0.000,0.000,4.900E-324,0,0,0,8491,351.460
33,0.000,0.000,4.900E-324,0,0,0,7013,290.283
34,0.000,0.000,4.900E-324,0,0,0,3663,151.619
35,0.000,0.000,4.900E-324,0,0,0,16344,676.513
36,4.188,19.165,249.000,0,0,0,3165,131.006
37,0.000,0.000,4.900E-324,0,0,0,5674,234.859
38,5.230,21.086,181.000,0,0,0,3076,127.322
39,1.927,15.221,259.000,0,0,0,6620,274.016
40,9.924,37.664,333.000,0,0,0,10426,431.554
41,0.000,0.000,4.900E-324,0,0,0,1430,59.191
42,0.000,0.000,4.900E-324,0,0,0,806,33.362
43,35.177,57.119,356.000,0,0,0,9672,400.345
44,0.000,0.000,4.900E-324,0,0,0,4663,193.011
45,1.898,12.572,175.000,0,0,0,20518,849.283
46,0.000,0.000,4.900E-324,0,0,0,15902,658.217
47,0.000,0.000,4.900E-324,0,0,0,8938,369.963
48,0.685,7.800,148.000,0,0,0,5842,241.813
49,11.631,31.627,247.000,0,0,0,8729,361.312
50,0.000,0.000,4.900E-324,0,0,0,3249,134.483
51,0.000,0.000,4.900E-324,0,0,0,2767,114.532
52,1.904,18.121,308.000,0,0,0,3537,146.404
53,0.000,0.000,4.900E-324,0,0,0,7237,299.555
54,0.000,0.000,4.900E-324,0,0,0,8188,338.919
55,0.000,0.000,4.900E-324,0,0,0,1540,63.744
56,2.182,14.483,181.000,0,0,0,8950,370.459
57,0.142,3.945,135.000,0,0,0,2707,112.048
58,33.677,67.536,375.000,0,0,0,8182,338.670
59,0.000,0.000,4.900E-324,0,0,0,8619,356.759
60,32.453,63.768,373.000,0,0,0,8229,340.616
61,0.000,0.000,4.900E-324,0,0,0,7168,296.699
62,0.000,0.000,4.900E-324,0,0,0,4231,175.130
63,2.555,17.650,244.000,0,0,0,3081,127.529
64,4.293,19.095,204.000,0,0,0,2000,82.784
65,0.000,0.000,4.900E-324,0,0,0,3344,138.415
66,30.530,65.464,362.000,0,0,0,4285,177.365
67,0.000,0.000,4.900E-324,0,0,0,3222,133.365
68,3.136,17.533,186.000,0,0,0,6953,287.799
69,17.096,39.034,260.000,0,0,0,19706,815.673
70,9.123,33.894,299.000,0,0,0,3700,153.151
71,3.739,20.644,264.000,0,0,0,8923,369.342
72,28.597,60.754,379.000,0,0,0,5161,213.625
73,0.000,0.000,4.900E-324,0,0,0,9516,393.887
74,0.574,6.478,128.000,0,0,0,1410,58.363
75,0.000,0.000,4.900E-324,0,0,0,986,40.813
76,2.309,12.927,149.000,0,0,0,1607,66.517
77,0.000,0.000,4.900E-324,0,0,0,4423,183.077
78,15.844,40.309,295.000,0,0,0,7090,293.470
79,23.263,55.154,369.000,0,0,0,5717,236.639
80,48.796,76.867,398.000,0,0,0,8312,344.051
81,0.000,0.000,4.900E-324,0,0,0,8125,336.311
82,0.000,0.000,4.900E-324,0,0,0,5687,235.397
83,0.000,0.000,4.900E-324,0,0,0,6809,281.839
84,0.000,0.000,4.900E-324,0,0,0,3081,127.529
85,23.791,48.460,358.000,0,0,0,3813,157.828
86,0.000,0.000,4.900E-324,0,0,0,2249,93.091
